arquivo,aba,valor_ultimo_na_linha,status
C4420173.xlsx,IR_CS_ANUAL,12660.16,ok
C4538049.xlsx,IR_CS_ANUAL,34889.39,ok
C4783628.xlsx,IR_CS_ANUAL,11039.47,ok
C3654133.xlsx,IR_CS_ANUAL,57351.3,ok
C4480961.xlsx,IR_CS_ANUAL,21372.51,ok
C4203671.xlsx,IR_CS_ANUAL,27658.95,ok
C4805127.xlsx,IR_CS_ANUAL,19027.57,ok
C3684431.xlsx,IR_CS_ANUAL,24902.04,ok
C4428766.xlsx,IR_CS_ANUAL,9457.65,ok
C3781251.xlsx,IR_CS_ANUAL,14454.88,ok
C3703367.xlsx,IR_CS_ANUAL,30007.46,ok
C4183686.xlsx,IR_CS_ANUAL,61287.09,ok
C3604357.xlsx,IR_CS_ANUAL,2761.92,ok
C4315279.xlsx,IR_CS_ANUAL,22591.94,ok
C4371834.xlsx,IR_CS_ANUAL,17347.04,ok
C4190843.xlsx,IR_CS_ANUAL,9861.86,ok
C4582948.xlsx,IR_CS_ANUAL,60304.08,ok
C4274646.xlsx,IR_CS_ANUAL,21141.19,ok
C4197364.xlsx,IR_CS_ANUAL,28434.68,ok
C4064359.xlsx,IR_CS_ANUAL,14680.5,ok
C4547917.xlsx,IR_CS_ANUAL,49421.93,ok
C4154414.xlsx,IR_CS_ANUAL,11767.05,ok
C4272230.xlsx,IR_CS_ANUAL,8.640.739.999.999.990,ok
C4209706.xlsx,IR_CS_ANUAL,1.319.309.999.999.990,ok
C4133751.xlsx,IR_CS_ANUAL,15612.73,ok
C4645235.xlsx,IR_CS_ANUAL,7.914.799.999.999.990,ok
C3579812.xlsx,IR_CS_ANUAL,29737.17,ok
C4676232.xlsx,IR_CS_ANUAL,21794.02,ok
C4616542.xlsx,IR_CS_ANUAL,21397.11,ok
C4541313.xlsx,IR_CS_ANUAL,23186.51,ok
C4361822.xlsx,IR_CS_ANUAL,16701.54,ok
C4663519.xlsx,IR_CS_ANUAL,23649.09,ok
C4565576.xlsx,IR_CS_ANUAL,23105.62,ok
C5023419.xlsx,IR_CS_ANUAL,21772.26,ok
C4559940.xlsx,IR_CS_ANUAL,17103.32,ok
C4737451.xlsx,IR_CS_ANUAL,25608.78,ok
C4205634.xlsx,IR_CS_ANUAL,17891.72,ok
C4644730.xlsx,IR_CS_ANUAL,20425.75,ok
C3590614.xlsx,IR_CS_ANUAL,23071,ok
C4102646.xlsx,IR_CS_ANUAL,9.402.940.000.000.000,ok
C3804857.xlsx,IR_CS_ANUAL,8543.3,ok
C4797805.xlsx,IR_CS_ANUAL,5.088.100.000.000.000,ok
C4017919.xlsx,IR_CS_ANUAL,6763.99,ok
C4691744.xlsx,IR_CS_ANUAL,7096.07,ok
C3715955.xlsx,IR_CS_ANUAL,31519.98,ok
C4521985.xlsx,IR_CS_ANUAL,21572.45,ok
C4952993.xlsx,IR_CS_ANUAL,13511.97,ok
C3718438.xlsx,IR_CS_ANUAL,20679.36,ok
C3962121.xlsx,IR_CS_ANUAL,15251.04,ok
C3913861.xlsx,IR_CS_ANUAL,18866.38,ok
C4344282.xlsx,IR_CS_ANUAL,17577.34,ok
C4249470.xlsx,IR_CS_ANUAL,10480.62,ok
C4784712.xlsx,IR_CS_ANUAL,3.220.790.000.000.000,ok
C4023355.xlsx,IR_CS_ANUAL,5297.98,ok
C4646482.xlsx,IR_CS_ANUAL,43255.31,ok
C4438651.xlsx,IR_CS_ANUAL,8346.48,ok
C4044137.xlsx,IR_CS_ANUAL,16497.9,ok
C4588674.xlsx,IR_CS_ANUAL,20632.03,ok
C4548825.xlsx,IR_CS_ANUAL,18561.18,ok
C3558596.xlsx,IR_CS_ANUAL,9255.25,ok
C3688928.xlsx,IR_CS_ANUAL,16739.14,ok
C4524498.xlsx,IR_CS_ANUAL,31634.75,ok
C4491246.xlsx,IR_CS_ANUAL,18072.35,ok
C4592202.xlsx,IR_CS_ANUAL,11539.6,ok
C4260411.xlsx,IR_CS_ANUAL,15395.27,ok
C5069105.xlsx,IR_CS_ANUAL,29697.66,ok
C5072958.xlsx,IR_CS_ANUAL,9.600.080.000.000.000,ok
C4518057.xlsx,IR_CS_ANUAL,21450.84,ok
C3644567.xlsx,IR_CS_ANUAL,15205.31,ok
C3616941.xlsx,IR_CS_ANUAL,11611.24,ok
C3938298.xlsx,IR_CS_ANUAL,22366.59,ok
C3921371.xlsx,IR_CS_ANUAL,11881.08,ok
C4013359.xlsx,IR_CS_ANUAL,8483.45,ok
C4299123.xlsx,IR_CS_ANUAL,10554.56,ok
C3970652.xlsx,IR_CS_ANUAL,2.202.010.000.000.000,ok
C4540650.xlsx,IR_CS_ANUAL,18364.63,ok
C4088619.xlsx,IR_CS_ANUAL,7063.27,ok
C4402080.xlsx,IR_CS_ANUAL,11826.64,ok
C4649952.xlsx,IR_CS_ANUAL,20843.12,ok
C4042726.xlsx,IR_CS_ANUAL,6565.93,ok
C3960746.xlsx,IR_CS_ANUAL,14989.94,ok
C4037580.xlsx,IR_CS_ANUAL,7.601.720.000.000.000,ok
C4553071.xlsx,IR_CS_ANUAL,33342.11,ok
C4073197.xlsx,IR_CS_ANUAL,31912.99,ok
C3753727.xlsx,IR_CS_ANUAL,39969,ok
C3776368.xlsx,IR_CS_ANUAL,9129.8,ok
C4372017.xlsx,IR_CS_ANUAL,13694.22,ok
C4791971.xlsx,IR_CS_ANUAL,5.756.739.999.999.990,ok
C5006910.xlsx,IR_CS_ANUAL,31274.17,ok
C3990964.xlsx,IR_CS_ANUAL,23461.16,ok
C3801341.xlsx,IR_CS_ANUAL,28961.76,ok
C4613396.xlsx,IR_CS_ANUAL,30430.83,ok
C3653648.xlsx,IR_CS_ANUAL,17245.45,ok
C3816838.xlsx,IR_CS_ANUAL,23479.33,ok
C4526403.xlsx,IR_CS_ANUAL,12141.2,ok
C3772734.xlsx,IR_CS_ANUAL,28734.61,ok
C4581377.xlsx,IR_CS_ANUAL,180309.9,ok
C4662697.xlsx,IR_CS_ANUAL,-158.33,ok
C4190606.xlsx,IR_CS_ANUAL,20915.11,ok
C4267673.xlsx,IR_CS_ANUAL,22416.25,ok
C3853580.xlsx,IR_CS_ANUAL,7.572.040.000.000.000,ok
C3763604.xlsx,IR_CS_ANUAL,40830.17,ok
C4203371.xlsx,IR_CS_ANUAL,14551.69,ok
C4824449.xlsx,IR_CS_ANUAL,7262.02,ok
C4409198.xlsx,IR_CS_ANUAL,18007.74,ok
C3653643.xlsx,IR_CS_ANUAL,16609.91,ok
C4805081.xlsx,IR_CS_ANUAL,3.766.779.999.999.990,ok
C3767138.xlsx,IR_CS_ANUAL,2.715.420.000.000.000,ok
C4729988.xlsx,IR_CS_ANUAL,47320.64,ok
C3890514.xlsx,IR_CS_ANUAL,15457.23,ok
C4052609.xlsx,IR_CS_ANUAL,5812.6,ok
C3627963.xlsx,IR_CS_ANUAL,10718.99,ok
C3703547.xlsx,IR_CS_ANUAL,7192.81,ok
C4522318.xlsx,IR_CS_ANUAL,18171.82,ok
C3668913.xlsx,IR_CS_ANUAL,3.967.309.999.999.990,ok
C4469060.xlsx,IR_CS_ANUAL,17941.96,ok
C3648326.xlsx,IR_CS_ANUAL,18053.41,ok
C4011703.xlsx,IR_CS_ANUAL,1.787.300.000.000.000,ok
C3878151.xlsx,IR_CS_ANUAL,10255.4,ok
C5007013.xlsx,IR_CS_ANUAL,22190.82,ok
C4848812.xlsx,IR_CS_ANUAL,11474.9,ok
C4557538.xlsx,IR_CS_ANUAL,20051.02,ok
C5025583.xlsx,IR_CS_ANUAL,24386.48,ok
C4592264.xlsx,IR_CS_ANUAL,-11000,ok
C4145751.xlsx,IR_CS_ANUAL,14400.52,ok
C4437050.xlsx,IR_CS_ANUAL,18337.97,ok
C4663993.xlsx,IR_CS_ANUAL,-240,ok
C4797287.xlsx,IR_CS_ANUAL,1.111.730.000.000.000,ok
C4515838.xlsx,IR_CS_ANUAL,68902.46,ok
C4824891.xlsx,IR_CS_ANUAL,22539.97,ok
C4899356.xlsx,IR_CS_ANUAL,20362.14,ok
C4016353.xlsx,IR_CS_ANUAL,14936.74,ok
C4190173.xlsx,IR_CS_ANUAL,9055,ok
C4505893.xlsx,IR_CS_ANUAL,17197.42,ok
C5043943.xlsx,IR_CS_ANUAL,34003.97,ok
C4501483.xlsx,IR_CS_ANUAL,10799.82,ok
C4457868.xlsx,IR_CS_ANUAL,13805.59,ok
C4086464.xlsx,IR_CS_ANUAL,15205.29,ok
C4185075.xlsx,IR_CS_ANUAL,22784.42,ok
C3721399.xlsx,IR_CS_ANUAL,12646.52,ok
C4530043.xlsx,IR_CS_ANUAL,22277,ok
C4451009.xlsx,IR_CS_ANUAL,23224.7,ok
C4020675.xlsx,IR_CS_ANUAL,-374.01,ok
C4385229.xlsx,IR_CS_ANUAL,17242.24,ok
C4239052.xlsx,IR_CS_ANUAL,4820.43,ok
C5030843.xlsx,IR_CS_ANUAL,31812.34,ok
C4584060.xlsx,IR_CS_ANUAL,32216.61,ok
C4251789.xlsx,IR_CS_ANUAL,24159.24,ok
C4415359.xlsx,IR_CS_ANUAL,24803.61,ok
C4362479.xlsx,IR_CS_ANUAL,16983.94,ok
C3850833.xlsx,IR_CS_ANUAL,66571.34,ok
C3828199.xlsx,IR_CS_ANUAL,20663.43,ok
C4223021.xlsx,IR_CS_ANUAL,34733.06,ok
C5049797.xlsx,IR_CS_ANUAL,17340.86,ok
C4412869.xlsx,IR_CS_ANUAL,26675.04,ok
C4154885.xlsx,IR_CS_ANUAL,31091.58,ok
C4477011.xlsx,IR_CS_ANUAL,17428.31,ok
C4543040.xlsx,IR_CS_ANUAL,25959.59,ok
C4520392.xlsx,IR_CS_ANUAL,3431.51,ok
C4182916.xlsx,IR_CS_ANUAL,38368.94,ok
C4840802.xlsx,IR_CS_ANUAL,55256.87,ok
C4157531.xlsx,IR_CS_ANUAL,9434.91,ok
C4531391.xlsx,IR_CS_ANUAL,27016.42,ok
C4545275.xlsx,IR_CS_ANUAL,5.592.219.999.999.990,ok
C4202647.xlsx,IR_CS_ANUAL,14927.52,ok
C4343284.xlsx,IR_CS_ANUAL,10304.6,ok
C4778615.xlsx,IR_CS_ANUAL,1.331.189.999.999.990,ok
C4496885.xlsx,IR_CS_ANUAL,17984.79,ok
C3963680.xlsx,IR_CS_ANUAL,10292.76,ok
C5072872.xlsx,IR_CS_ANUAL,102970.88,ok
C4760882.xlsx,IR_CS_ANUAL,1.770.529.999.999.990,ok
C4033546.xlsx,IR_CS_ANUAL,17274.63,ok
C4530245.xlsx,IR_CS_ANUAL,17483.94,ok
C4415231.xlsx,IR_CS_ANUAL,35581.98,ok
C4036154.xlsx,IR_CS_ANUAL,4061.52,ok
C4299852.xlsx,IR_CS_ANUAL,13996.08,ok
C4895127.xlsx,IR_CS_ANUAL,20318.78,ok
C4690304.xlsx,IR_CS_ANUAL,34740.91,ok
C4588746.xlsx,IR_CS_ANUAL,5.611.279.999.999.990,ok
C4678247.xlsx,IR_CS_ANUAL,15021.28,ok
C3852968.xlsx,IR_CS_ANUAL,16081.42,ok
C4524301.xlsx,IR_CS_ANUAL,26424.62,ok
C4294027.xlsx,IR_CS_ANUAL,16976.29,ok
C4222022.xlsx,IR_CS_ANUAL,32744.23,ok
C4697328.xlsx,IR_CS_ANUAL,30836.4,ok
C4639072.xlsx,IR_CS_ANUAL,13653.71,ok
C4421534.xlsx,IR_CS_ANUAL,12022.3,ok
C4474782.xlsx,IR_CS_ANUAL,4.319.300.000.000.000,ok
C4902934.xlsx,IR_CS_ANUAL,7.781.450.000.000.000,ok
C4111254.xlsx,IR_CS_ANUAL,14925.07,ok
C4699280.xlsx,IR_CS_ANUAL,34162.66,ok
C4305419.xlsx,IR_CS_ANUAL,12455.95,ok
C4359989.xlsx,IR_CS_ANUAL,14790.68,ok
C4541978.xlsx,IR_CS_ANUAL,41800.73,ok
C4074322.xlsx,IR_CS_ANUAL,5309.93,ok
C4772105.xlsx,IR_CS_ANUAL,10789.6,ok
C4298601.xlsx,IR_CS_ANUAL,19655.84,ok
C4952668.xlsx,IR_CS_ANUAL,16390.38,ok
C4662622.xlsx,IR_CS_ANUAL,2210.79,ok
C4401423.xlsx,IR_CS_ANUAL,52358.89,ok
C3578386.xlsx,IR_CS_ANUAL,11191.84,ok
C5021254.xlsx,IR_CS_ANUAL,71559.81,ok
C4014473.xlsx,IR_CS_ANUAL,10591.29,ok
C4551052.xlsx,IR_CS_ANUAL,18878.45,ok
C4100949.xlsx,IR_CS_ANUAL,16063.88,ok
C4525260.xlsx,IR_CS_ANUAL,20796.68,ok
C4513086.xlsx,IR_CS_ANUAL,7.324.700.000.000.000,ok
C5068165.xlsx,IR_CS_ANUAL,50640.04,ok
C4411330.xlsx,IR_CS_ANUAL,19208.46,ok
C4654956.xlsx,IR_CS_ANUAL,2.188.549.999.999.990,ok
C4798510.xlsx,IR_CS_ANUAL,30927.35,ok
C4130799.xlsx,IR_CS_ANUAL,13358.24,ok
C4742226.xlsx,IR_CS_ANUAL,6971.34,ok
C4131783.xlsx,IR_CS_ANUAL,15026.65,ok
C4459094.xlsx,IR_CS_ANUAL,20412.42,ok
C3917355.xlsx,IR_CS_ANUAL,13510.16,ok
C4491696.xlsx,IR_CS_ANUAL,11304.54,ok
C4649078.xlsx,IR_CS_ANUAL,27137.57,ok
C4254837.xlsx,IR_CS_ANUAL,5647.27,ok
C3898047.xlsx,IR_CS_ANUAL,6328.31,ok
C4661887.xlsx,IR_CS_ANUAL,34620.94,ok
C4088514.xlsx,IR_CS_ANUAL,25272.89,ok
C4894248.xlsx,IR_CS_ANUAL,15907.41,ok
C4770627.xlsx,IR_CS_ANUAL,464.880.000.000.001,ok
C3992382.xlsx,IR_CS_ANUAL,11148.73,ok
C4196184.xlsx,IR_CS_ANUAL,14422.26,ok
C3678372.xlsx,IR_CS_ANUAL,8054.39,ok
C4918869.xlsx,IR_CS_ANUAL,16859.86,ok
C4761723.xlsx,IR_CS_ANUAL,1389.02,ok
C4528346.xlsx,IR_CS_ANUAL,20980.78,ok
C4908222.xlsx,IR_CS_ANUAL,20493.62,ok
C3929177.xlsx,IR_CS_ANUAL,7035.77,ok
C4467876.xlsx,IR_CS_ANUAL,14282.35,ok
C4549415.xlsx,IR_CS_ANUAL,23251.22,ok
C3827530.xlsx,IR_CS_ANUAL,28885.19,ok
C4342739.xlsx,IR_CS_ANUAL,18734.04,ok
C3762813.xlsx,IR_CS_ANUAL,26587.12,ok
C4283298.xlsx,IR_CS_ANUAL,17334.28,ok
C4561639.xlsx,IR_CS_ANUAL,20468.38,ok
C4371425.xlsx,IR_CS_ANUAL,23189.68,ok
C4167125.xlsx,IR_CS_ANUAL,12607.87,ok
C4653447.xlsx,IR_CS_ANUAL,32381.53,ok
C4011529.xlsx,IR_CS_ANUAL,48726.59,ok
C3676728.xlsx,IR_CS_ANUAL,14063.63,ok
C4324910.xlsx,IR_CS_ANUAL,14777.38,ok
C4372494.xlsx,IR_CS_ANUAL,13394.75,ok
C4187366.xlsx,IR_CS_ANUAL,13067.21,ok
C3639977.xlsx,IR_CS_ANUAL,6167.87,ok
C3809501.xlsx,IR_CS_ANUAL,15961.86,ok
C4383700.xlsx,IR_CS_ANUAL,10706.52,ok
C4563172.xlsx,IR_CS_ANUAL,2.436.900.000.000.000,ok
C4277834.xlsx,IR_CS_ANUAL,30482.27,ok
C4846553.xlsx,IR_CS_ANUAL,24042.34,ok
C4231911.xlsx,IR_CS_ANUAL,14596.23,ok
C3816583.xlsx,IR_CS_ANUAL,11359.32,ok
C5031438.xlsx,IR_CS_ANUAL,14553.44,ok
C4604919.xlsx,IR_CS_ANUAL,19229.19,ok
C4323665.xlsx,IR_CS_ANUAL,28270.63,ok
C4308797.xlsx,IR_CS_ANUAL,10804.05,ok
C3956113.xlsx,IR_CS_ANUAL,13781.07,ok
C3924755.xlsx,IR_CS_ANUAL,13545.38,ok
C4225176.xlsx,IR_CS_ANUAL,30837.75,ok
C4213164.xlsx,IR_CS_ANUAL,8083.86,ok
C3942894.xlsx,IR_CS_ANUAL,15427.91,ok
C4213710.xlsx,IR_CS_ANUAL,12636.04,ok
C4273888.xlsx,IR_CS_ANUAL,12928.75,ok
C4326539.xlsx,IR_CS_ANUAL,10525.47,ok
C4973505.xlsx,IR_CS_ANUAL,21874.99,ok
C3841359.xlsx,IR_CS_ANUAL,9140.68,ok
C4443278.xlsx,IR_CS_ANUAL,11112.74,ok
C4515811.xlsx,IR_CS_ANUAL,25014.63,ok
C4020545.xlsx,IR_CS_ANUAL,28345.57,ok
C4588694.xlsx,IR_CS_ANUAL,30416.55,ok
C4416865.xlsx,IR_CS_ANUAL,2.208.030.000.000.000,ok
C4441036.xlsx,IR_CS_ANUAL,20468.25,ok
C4385629.xlsx,IR_CS_ANUAL,14328.49,ok
C4636874.xlsx,IR_CS_ANUAL,16683.83,ok
C4389294.xlsx,IR_CS_ANUAL,1.893.899.999.999.990,ok
C3631700.xlsx,IR_CS_ANUAL,15443.89,ok
C4526470.xlsx,IR_CS_ANUAL,-2583.35,ok
C3697655.xlsx,IR_CS_ANUAL,13577.92,ok
C4382750.xlsx,IR_CS_ANUAL,19028.82,ok
C3883078.xlsx,IR_CS_ANUAL,20875.64,ok
C3730854.xlsx,IR_CS_ANUAL,52435.73,ok
C4596862.xlsx,IR_CS_ANUAL,37782.71,ok
C4541437.xlsx,IR_CS_ANUAL,25183.52,ok
C4587572.xlsx,IR_CS_ANUAL,33481.27,ok
C4967322.xlsx,IR_CS_ANUAL,29300.89,ok
C4687238.xlsx,IR_CS_ANUAL,-4333.32,ok
C4430904.xlsx,IR_CS_ANUAL,9389.27,ok
C4646188.xlsx,IR_CS_ANUAL,16245.87,ok
C4623134.xlsx,IR_CS_ANUAL,30749.35,ok
C4721536.xlsx,IR_CS_ANUAL,10008,ok
C3799415.xlsx,IR_CS_ANUAL,11239.07,ok
C4768357.xlsx,IR_CS_ANUAL,13267.01,ok
C4382033.xlsx,IR_CS_ANUAL,1.302.889.999.999.990,ok
C3757714.xlsx,IR_CS_ANUAL,9.254.559.999.999.990,ok
C4539523.xlsx,IR_CS_ANUAL,27193.62,ok
C3888819.xlsx,IR_CS_ANUAL,174779.06,ok
C4535161.xlsx,IR_CS_ANUAL,24275.72,ok
C4535830.xlsx,IR_CS_ANUAL,2.629.262.000.000.000,ok
C3804342.xlsx,IR_CS_ANUAL,1422.23,ok
C4070146.xlsx,IR_CS_ANUAL,15154.44,ok
C3845192.xlsx,IR_CS_ANUAL,10112.45,ok
C3606866.xlsx,IR_CS_ANUAL,10658.45,ok
C4410458.xlsx,IR_CS_ANUAL,10982.46,ok
C4160822.xlsx,IR_CS_ANUAL,22429.99,ok
C4655990.xlsx,IR_CS_ANUAL,19765.86,ok
C3911617.xlsx,IR_CS_ANUAL,11436.97,ok
C4571958.xlsx,IR_CS_ANUAL,191249.56,ok
C4556511.xlsx,IR_CS_ANUAL,6368.71,ok
C3893990.xlsx,IR_CS_ANUAL,32396.93,ok
C4600395.xlsx,IR_CS_ANUAL,30915,ok
C4649774.xlsx,IR_CS_ANUAL,29401.12,ok
C4207578.xlsx,IR_CS_ANUAL,15925.98,ok
C3876601.xlsx,IR_CS_ANUAL,24425.81,ok
C4078342.xlsx,IR_CS_ANUAL,9150.85,ok
C3620240.xlsx,IR_CS_ANUAL,2.893.030.000.000.000,ok
C4494032.xlsx,IR_CS_ANUAL,55510.82,ok
C4697345.xlsx,IR_CS_ANUAL,23346.88,ok
C4505099.xlsx,IR_CS_ANUAL,17012.9,ok
C4554795.xlsx,IR_CS_ANUAL,25581.28,ok
C4490605.xlsx,IR_CS_ANUAL,12238.74,ok
C4085213.xlsx,IR_CS_ANUAL,16774.44,ok
C4663985.xlsx,IR_CS_ANUAL,20136.71,ok
C4307619.xlsx,IR_CS_ANUAL,4.149.524.000.000.000,ok
C4522338.xlsx,IR_CS_ANUAL,32122.35,ok
C4475671.xlsx,IR_CS_ANUAL,12308.72,ok
C5073384.xlsx,IR_CS_ANUAL,28223.59,ok
C4370350.xlsx,IR_CS_ANUAL,7.080.999.999.999.990,ok
C4466496.xlsx,IR_CS_ANUAL,28998.05,ok
C3559852.xlsx,IR_CS_ANUAL,11312.36,ok
C3779346.xlsx,IR_CS_ANUAL,41095.53,ok
C3567919.xlsx,IR_CS_ANUAL,23537.89,ok
C4524306.xlsx,IR_CS_ANUAL,43511.59,ok
C4279885.xlsx,IR_CS_ANUAL,35154.69,ok
C4333877.xlsx,IR_CS_ANUAL,22112.53,ok
C4631979.xlsx,IR_CS_ANUAL,25675.92,ok
C5020809.xlsx,IR_CS_ANUAL,54243.43,ok
C4595482.xlsx,IR_CS_ANUAL,35911.25,ok
C3845495.xlsx,IR_CS_ANUAL,6.035.917.000.000.000,ok
C3876720.xlsx,IR_CS_ANUAL,5117.9,ok
C4760509.xlsx,IR_CS_ANUAL,22666.02,ok
C3858467.xlsx,IR_CS_ANUAL,28582.22,ok
C4362237.xlsx,IR_CS_ANUAL,21625.86,ok
C4602766.xlsx,IR_CS_ANUAL,23649.22,ok
C4514750.xlsx,IR_CS_ANUAL,38580.16,ok
C4632178.xlsx,IR_CS_ANUAL,21577.64,ok
C4612232.xlsx,IR_CS_ANUAL,19568.19,ok
C3782353.xlsx,IR_CS_ANUAL,13831.23,ok
C4880231.xlsx,IR_CS_ANUAL,13457.4,ok
C4658770.xlsx,IR_CS_ANUAL,18372.83,ok
C4661490.xlsx,IR_CS_ANUAL,20885.39,ok
C3745561.xlsx,IR_CS_ANUAL,38658.31,ok
C3808359.xlsx,IR_CS_ANUAL,38952.5,ok
C4176747.xlsx,IR_CS_ANUAL,15914.46,ok
C5005748.xlsx,IR_CS_ANUAL,3.198.175.999.999.990,ok
C3850706.xlsx,IR_CS_ANUAL,12132.03,ok
C4805723.xlsx,IR_CS_ANUAL,11488.64,ok
C4497586.xlsx,IR_CS_ANUAL,-4329.9,ok
C4521829.xlsx,IR_CS_ANUAL,18877.73,ok
C4717046.xlsx,IR_CS_ANUAL,13060.82,ok
C3837597.xlsx,IR_CS_ANUAL,35656.87,ok
C4453132.xlsx,IR_CS_ANUAL,12323.13,ok
C3828730.xlsx,IR_CS_ANUAL,41648.81,ok
C4354522.xlsx,IR_CS_ANUAL,7.350.200.000.000.000,ok
C4647581.xlsx,IR_CS_ANUAL,36444.28,ok
C4026561.xlsx,IR_CS_ANUAL,16876.64,ok
C4907770.xlsx,IR_CS_ANUAL,7960.41,ok
C4579193.xlsx,IR_CS_ANUAL,211646.59,ok
C3665204.xlsx,IR_CS_ANUAL,10661.81,ok
C4612630.xlsx,IR_CS_ANUAL,25439.83,ok
C4368267.xlsx,IR_CS_ANUAL,18542.38,ok
C4649661.xlsx,IR_CS_ANUAL,19740.5,ok
C4290777.xlsx,IR_CS_ANUAL,12393,ok
C4345093.xlsx,IR_CS_ANUAL,15652.22,ok
C4146037.xlsx,IR_CS_ANUAL,11375.01,ok
C4867741.xlsx,IR_CS_ANUAL,36798.12,ok
C4480611.xlsx,IR_CS_ANUAL,22662.16,ok
C3573401.xlsx,IR_CS_ANUAL,4463,ok
C4918954.xlsx,IR_CS_ANUAL,28232.99,ok
C5038937.xlsx,IR_CS_ANUAL,-2.744.610.000.000.000,ok
C4489428.xlsx,IR_CS_ANUAL,49009.11,ok
C4440489.xlsx,IR_CS_ANUAL,11113.45,ok
C3723332.xlsx,IR_CS_ANUAL,10416.7,ok
C3867097.xlsx,IR_CS_ANUAL,17314.57,ok
C4600503.xlsx,IR_CS_ANUAL,-17032.64,ok
C3789611.xlsx,IR_CS_ANUAL,21243.2,ok
C4212887.xlsx,IR_CS_ANUAL,13056.31,ok
C3760191.xlsx,IR_CS_ANUAL,24024.22,ok
C3768280.xlsx,IR_CS_ANUAL,135915.1,ok
C4266614.xlsx,IR_CS_ANUAL,4655.99,ok
C3899314.xlsx,IR_CS_ANUAL,4.048.079.999.999.990,ok
C3667641.xlsx,IR_CS_ANUAL,24985.57,ok
C4562291.xlsx,IR_CS_ANUAL,16692.86,ok
C5073216.xlsx,IR_CS_ANUAL,39416.42,ok
C4077336.xlsx,IR_CS_ANUAL,17141.17,ok
C4646623.xlsx,IR_CS_ANUAL,16271.2,ok
C4546115.xlsx,IR_CS_ANUAL,34710.52,ok
C4694604.xlsx,IR_CS_ANUAL,3.875.029.000.000.000,ok
C4097098.xlsx,IR_CS_ANUAL,2.632.440.000.000.000,ok
C5021571.xlsx,IR_CS_ANUAL,18525.68,ok
C4419525.xlsx,IR_CS_ANUAL,31565.61,ok
C3592218.xlsx,IR_CS_ANUAL,13327.83,ok
C4873705.xlsx,IR_CS_ANUAL,11101.63,ok
C3666859.xlsx,IR_CS_ANUAL,5.900.290.000.000.000,ok
C4539647.xlsx,IR_CS_ANUAL,14199.66,ok
C3844767.xlsx,IR_CS_ANUAL,16101.45,ok
C4171033.xlsx,IR_CS_ANUAL,14783.51,ok
C4684747.xlsx,IR_CS_ANUAL,22497.39,ok
C3836814.xlsx,IR_CS_ANUAL,16486.75,ok
C4843729.xlsx,IR_CS_ANUAL,7.520.290.000.000.000,ok
C4066375.xlsx,IR_CS_ANUAL,12470.32,ok
C4164460.xlsx,IR_CS_ANUAL,25982.93,ok
C4401781.xlsx,IR_CS_ANUAL,36260.17,ok
C4441336.xlsx,IR_CS_ANUAL,27851.8,ok
C3676034.xlsx,IR_CS_ANUAL,7736.98,ok
C4116842.xlsx,IR_CS_ANUAL,46273.97,ok
C4564567.xlsx,IR_CS_ANUAL,5.004.959.999.999.990,ok
C4660574.xlsx,IR_CS_ANUAL,41216.43,ok
C4433200.xlsx,IR_CS_ANUAL,6.022.600.000.000.000,ok
C4103966.xlsx,IR_CS_ANUAL,22453.36,ok
C4499857.xlsx,IR_CS_ANUAL,167812.93,ok
C3965784.xlsx,IR_CS_ANUAL,25021.05,ok
C4252489.xlsx,IR_CS_ANUAL,3.974.423.999.999.990,ok
C3813164.xlsx,IR_CS_ANUAL,7464.68,ok
C4107798.xlsx,IR_CS_ANUAL,25811.62,ok
C4077851.xlsx,IR_CS_ANUAL,13274.8,ok
C4094785.xlsx,IR_CS_ANUAL,13959.03,ok
C5052325.xlsx,IR_CS_ANUAL,13136.16,ok
C4619839.xlsx,IR_CS_ANUAL,26025.75,ok
C3744455.xlsx,IR_CS_ANUAL,14719.85,ok
C4648335.xlsx,IR_CS_ANUAL,20030.16,ok
C4592800.xlsx,IR_CS_ANUAL,19066.93,ok
C3788202.xlsx,IR_CS_ANUAL,7412.23,ok
C4612591.xlsx,IR_CS_ANUAL,27563.44,ok
C3854491.xlsx,IR_CS_ANUAL,3.879.200.000.000.000,ok
C4915372.xlsx,IR_CS_ANUAL,15817.46,ok
C3968992.xlsx,IR_CS_ANUAL,13315.08,ok
C3710961.xlsx,IR_CS_ANUAL,62472.75,ok
C4525792.xlsx,IR_CS_ANUAL,29102.05,ok
C4097120.xlsx,IR_CS_ANUAL,13910.77,ok
C3742393.xlsx,IR_CS_ANUAL,-1840,ok
C3569536.xlsx,IR_CS_ANUAL,7.648.450.000.000.000,ok
C4179242.xlsx,IR_CS_ANUAL,13298.68,ok
C4371331.xlsx,IR_CS_ANUAL,10918.21,ok
C3928223.xlsx,IR_CS_ANUAL,12813.14,ok
C4765852.xlsx,IR_CS_ANUAL,10717.33,ok
C3769055.xlsx,IR_CS_ANUAL,54815.3,ok
C4791408.xlsx,IR_CS_ANUAL,9736.39,ok
C4615029.xlsx,IR_CS_ANUAL,-3222.72,ok
C4201477.xlsx,IR_CS_ANUAL,4878.3,ok
C4233199.xlsx,IR_CS_ANUAL,7839.45,ok
C4461970.xlsx,IR_CS_ANUAL,1.614.542.000.000.000,ok
C4259774.xlsx,IR_CS_ANUAL,20146.9,ok
