arquivo,valor_ultimo_na_linha,status
C4642928.xlsx,0.0,ok
C4643057.xlsx,-7.275957614183426e-12,ok
C4643090.xlsx,0.0,ok
C4643100.xlsx,0.0,ok
C4643113.xlsx,0.0,ok
C4643076.xlsx,7.275957614183426e-12,ok
C4643161.xlsx,0.0,ok
C4643155.xlsx,0.0,ok
C4643329.xlsx,0.0,ok
C4643212.xlsx,0.0,ok
C4643479.xlsx,0.0,ok
C4643330.xlsx,-9.094947017729282e-13,ok
C4643341.xlsx,0.0,ok
C4643510.xlsx,0.0,ok
C4643501.xlsx,0.0,ok
C4643513.xlsx,0.0,ok
C4643652.xlsx,-7.275957614183426e-12,ok
C4643554.xlsx,0.0,ok
C4643561.xlsx,-7.275957614183426e-12,ok
C4643625.xlsx,9.094947017729282e-13,ok
C4643615.xlsx,7.275957614183426e-12,ok
C4643604.xlsx,3.637978807091713e-12,ok
C4643726.xlsx,1.8189894035458565e-12,ok
C4643768.xlsx,-1.1641532182693479e-10,ok
C4643817.xlsx,0.0,ok
C4643944.xlsx,0.0,ok
C4643934.xlsx,0.0,ok
C4643844.xlsx,0.0,ok
C4644028.xlsx,0.0,ok
C4644032.xlsx,0.0,ok
C4643967.xlsx,-7.275957614183426e-12,ok
C4644021.xlsx,0.0,ok
C4644130.xlsx,0.0,ok
C4644126.xlsx,0.0,ok
C4644171.xlsx,-3.637978807091713e-12,ok
C4644149.xlsx,0.0,ok
C4644074.xlsx,-1.8189894035458565e-12,ok
C4644257.xlsx,7.275957614183426e-12,ok
C4644208.xlsx,0.0,ok
C4644209.xlsx,0.0,ok
C4644299.xlsx,-386100.62,ok
C4644392.xlsx,0.0,ok
C4644301.xlsx,0.0,ok
C4644324.xlsx,0.0,ok
C4644450.xlsx,3.637978807091713e-12,ok
C4644463.xlsx,0.0,ok
C4644464.xlsx,-7.275957614183426e-12,ok
C4644469.xlsx,0.0,ok
C4644498.xlsx,0.0,ok
C4644483.xlsx,3.2741809263825417e-11,ok
C4644622.xlsx,0.0,ok
C4644519.xlsx,0.0,ok
C4644659.xlsx,0.0,ok
C4644486.xlsx,0.0,ok
C4644661.xlsx,0.0,ok
C4644586.xlsx,0.0,ok
C4644669.xlsx,0.0,ok
C4644667.xlsx,-3.637978807091713e-12,ok
C4644670.xlsx,3.637978807091713e-12,ok
C4644875.xlsx,0.0,ok
C4644727.xlsx,-1.8189894035458565e-12,ok
C4644730.xlsx,1.4551915228366852e-11,ok
C4644685.xlsx,-430483.62,ok
C4644812.xlsx,3.637978807091713e-12,ok
C4644881.xlsx,0.0,ok
C4644837.xlsx,0.0,ok
C4644950.xlsx,3.637978807091713e-12,ok
C4644898.xlsx,0.0,ok
C4644841.xlsx,3.637978807091713e-12,ok
C4644887.xlsx,-7.275957614183426e-12,ok
C4644964.xlsx,0.0,ok
C4644969.xlsx,0.0,ok
C4645016.xlsx,0.0,ok
C4645022.xlsx,0.0,ok
C4644994.xlsx,3.637978807091713e-12,ok
C4645121.xlsx,0.0,ok
C4645067.xlsx,0.0,ok
C4645074.xlsx,0.0,ok
C4645127.xlsx,0.0,ok
C4645165.xlsx,0.0,ok
C4645143.xlsx,-3.637978807091713e-12,ok
C4645197.xlsx,0.0,ok
C4645428.xlsx,0.0,ok
C4645400.xlsx,0.0,ok
C4645199.xlsx,1.4551915228366852e-11,ok
C4645072.xlsx,0.0,ok
C4645235.xlsx,0.0,ok
C4645442.xlsx,0.0,ok
C4645612.xlsx,3.637978807091713e-12,ok
C4645592.xlsx,-7.275957614183426e-12,ok
C4645715.xlsx,0.0,ok
C4645741.xlsx,-3.637978807091713e-12,ok
C4645559.xlsx,0.0,ok
C4645749.xlsx,-7.275957614183426e-12,ok
C4645633.xlsx,3.637978807091713e-12,ok
C4645758.xlsx,0.0,ok
C4645883.xlsx,0.0,ok
C4645801.xlsx,0.0,ok
C4645859.xlsx,0.0,ok
C4645861.xlsx,0.0,ok
C4646056.xlsx,-5.4569682106375694e-12,ok
C4645933.xlsx,7.275957614183426e-12,ok
C4646106.xlsx,0.0,ok
C4646077.xlsx,-1.4551915228366852e-11,ok
C4646090.xlsx,0.0,ok
C4646072.xlsx,0.0,ok
C4646017.xlsx,7.275957614183426e-12,ok
C4646274.xlsx,0.0,ok
C4646128.xlsx,7.275957614183426e-12,ok
C4646209.xlsx,7.275957614183426e-12,ok
C4646188.xlsx,0.0,ok
C4646236.xlsx,0.0,ok
C4646251.xlsx,0.0,ok
C4646319.xlsx,0.0,ok
C4646366.xlsx,0.0,ok
C4646292.xlsx,-3.637978807091713e-12,ok
C4646488.xlsx,0.0,ok
C4646482.xlsx,-7.275957614183426e-12,ok
C4646545.xlsx,0.0,ok
C4646502.xlsx,0.0,ok
C4646623.xlsx,3.637978807091713e-12,ok
C4646632.xlsx,0.0,ok
C4646576.xlsx,3.637978807091713e-12,ok
C4646641.xlsx,5.4569682106375694e-12,ok
C4646631.xlsx,0.0,ok
C4646706.xlsx,0.0,ok
C4646709.xlsx,0.0,ok
C4646656.xlsx,0.0,ok
C4646647.xlsx,3.637978807091713e-12,ok
C4646723.xlsx,-7.275957614183426e-12,ok
C4646844.xlsx,7.275957614183426e-12,ok
C4646979.xlsx,0.0,ok
C4646858.xlsx,-2.9103830456733704e-11,ok
C4646754.xlsx,-3.637978807091713e-12,ok
C4646820.xlsx,-30232.0,ok
C4646970.xlsx,0.0,ok
C4646927.xlsx,1.8189894035458565e-12,ok
C4647030.xlsx,0.0,ok
C4646981.xlsx,0.0,ok
C4647017.xlsx,-3.637978807091713e-12,ok
C4647028.xlsx,1.8189894035458565e-12,ok
C4647049.xlsx,-3.637978807091713e-12,ok
C4647054.xlsx,0.0,ok
C4647080.xlsx,0.0,ok
C4647083.xlsx,0.0,ok
C4647113.xlsx,7.275957614183426e-12,ok
C4647082.xlsx,0.0,ok
C4647135.xlsx,0.0,ok
C4647022.xlsx,0.0,ok
C4647139.xlsx,1.4551915228366852e-11,ok
C4647195.xlsx,0.0,ok
C4647153.xlsx,0.0,ok
C4647221.xlsx,0.0,ok
C4647117.xlsx,-3.637978807091713e-12,ok
C4647215.xlsx,-3.637978807091713e-12,ok
C4647335.xlsx,0.0,ok
C4647387.xlsx,0.0,ok
C4647356.xlsx,0.0,ok
C4647407.xlsx,0.0,ok
C4647491.xlsx,-7.275957614183426e-12,ok
C4647523.xlsx,-7.275957614183426e-12,ok
C4647539.xlsx,0.0,ok
C4647566.xlsx,5.4569682106375694e-12,ok
C4647454.xlsx,-7.275957614183426e-12,ok
C4647570.xlsx,0.0,ok
C4647581.xlsx,0.0,ok
C4647626.xlsx,0.0,ok
C4647632.xlsx,-3.637978807091713e-12,ok
C4647670.xlsx,0.0,ok
C4647845.xlsx,-2.9103830456733704e-11,ok
C4647856.xlsx,0.0,ok
C4647919.xlsx,7.275957614183426e-12,ok
C4648012.xlsx,0.0,ok
C4647876.xlsx,0.0,ok
C4647985.xlsx,0.0,ok
C4648014.xlsx,0.0,ok
C4648239.xlsx,7.275957614183426e-12,ok
C4648147.xlsx,0.0,ok
C4648310.xlsx,0.0,ok
C4648306.xlsx,0.0,ok
C4648297.xlsx,0.0,ok
C4648335.xlsx,7.275957614183426e-12,ok
C4648316.xlsx,0.0,ok
C4648365.xlsx,1.8189894035458565e-12,ok
C4648466.xlsx,0.0,ok
C4648488.xlsx,-1.8189894035458565e-12,ok
C4648576.xlsx,0.0,ok
C4648628.xlsx,1.8189894035458565e-12,ok
C4648536.xlsx,0.0,ok
C4648528.xlsx,0.0,ok
C4648596.xlsx,-7.275957614183426e-12,ok
C4648671.xlsx,0.0,ok
C4648563.xlsx,-233934.48,ok
C4648754.xlsx,0.0,ok
C4648788.xlsx,0.0,ok
C4648822.xlsx,-7.275957614183426e-12,ok
C4648820.xlsx,0.0,ok
C4648831.xlsx,0.0,ok
C4648817.xlsx,-3.637978807091713e-12,ok
C4648996.xlsx,0.0,ok
C4649078.xlsx,0.0,ok
C4649021.xlsx,0.0,ok
C4648941.xlsx,7.275957614183426e-12,ok
C4649053.xlsx,3.637978807091713e-12,ok
C4648893.xlsx,0.0,ok
C4649123.xlsx,3.637978807091713e-12,ok
C4649148.xlsx,0.0,ok
C4649191.xlsx,0.0,ok
C4649238.xlsx,0.0,ok
C4649252.xlsx,0.0,ok
C4649311.xlsx,0.0,ok
C4649248.xlsx,1.8189894035458565e-12,ok
C4649213.xlsx,7.275957614183426e-12,ok
C4649388.xlsx,3.637978807091713e-12,ok
C4649428.xlsx,3.637978807091713e-12,ok
C4649526.xlsx,0.0,ok
C4649341.xlsx,0.0,ok
C4649661.xlsx,3.637978807091713e-12,ok
C4649640.xlsx,-126053.27999999998,ok
C4649716.xlsx,0.0,ok
C4649695.xlsx,0.0,ok
C4649725.xlsx,0.0,ok
C4649706.xlsx,-1.1641532182693479e-10,ok
C4649705.xlsx,0.0,ok
C4649752.xlsx,0.0,ok
C4649774.xlsx,-7.275957614183426e-12,ok
C4649800.xlsx,0.0,ok
C4649798.xlsx,0.0,ok
C4649971.xlsx,0.0,ok
C4649953.xlsx,3.637978807091713e-12,ok
C4649845.xlsx,0.0,ok
C4649807.xlsx,0.0,ok
C4649952.xlsx,7.275957614183426e-12,ok
C4649980.xlsx,0.0,ok
C4650033.xlsx,-3.637978807091713e-12,ok
C4650103.xlsx,0.0,ok
C4650079.xlsx,0.0,ok
C4650098.xlsx,0.0,ok
C4650099.xlsx,0.0,ok
C4650106.xlsx,3.637978807091713e-12,ok
C4650175.xlsx,0.0,ok
C4650194.xlsx,-7.275957614183426e-12,ok
C4650230.xlsx,0.0,ok
C4650282.xlsx,0.0,ok
C4650260.xlsx,0.0,ok
C4650264.xlsx,3.637978807091713e-12,ok
C4650261.xlsx,0.0,ok
C4650283.xlsx,0.0,ok
C4650342.xlsx,3.637978807091713e-12,ok
C4650442.xlsx,0.0,ok
C4650403.xlsx,-3.637978807091713e-12,ok
C4650292.xlsx,0.0,ok
C4650431.xlsx,-3.637978807091713e-12,ok
C4650446.xlsx,0.0,ok
C4650539.xlsx,1.8189894035458565e-12,ok
C4650554.xlsx,0.0,ok
C4650583.xlsx,7.275957614183426e-12,ok
C4650593.xlsx,0.0,ok
C4650604.xlsx,7.275957614183426e-12,ok
C4650632.xlsx,0.0,ok
C4650560.xlsx,3.637978807091713e-12,ok
C4650649.xlsx,0.0,ok
C4650743.xlsx,0.0,ok
C4650671.xlsx,0.0,ok
C4650728.xlsx,0.0,ok
C4650779.xlsx,0.0,ok
C4650841.xlsx,7.275957614183426e-12,ok
C4650847.xlsx,0.0,ok
C4650855.xlsx,0.0,ok
C4650640.xlsx,-8197005.659999998,ok
C4650905.xlsx,1.4551915228366852e-11,ok
C4650904.xlsx,-3.637978807091713e-12,ok
C4650948.xlsx,0.0,ok
C4650958.xlsx,0.0,ok
C4650936.xlsx,0.0,ok
C4650943.xlsx,0.0,ok
C4650985.xlsx,0.0,ok
C4650932.xlsx,0.0,ok
C4650983.xlsx,0.0,ok
C4651071.xlsx,0.0,ok
C4651110.xlsx,0.0,ok
C4650996.xlsx,-7.275957614183426e-12,ok
C4651310.xlsx,0.0,ok
C4651148.xlsx,0.0,ok
C4651169.xlsx,0.0,ok
C4651317.xlsx,0.0,ok
C4651322.xlsx,0.0,ok
C4651327.xlsx,3.637978807091713e-12,ok
C4651372.xlsx,0.0,ok
C4651483.xlsx,-7.275957614183426e-12,ok
C4651569.xlsx,-3.637978807091713e-12,ok
C4651591.xlsx,0.0,ok
C4651586.xlsx,0.0,ok
C4651489.xlsx,0.0,ok
C4651619.xlsx,0.0,ok
C4651409.xlsx,0.0,ok
C4651656.xlsx,3.637978807091713e-12,ok
C4651710.xlsx,0.0,ok
C4651740.xlsx,-3.637978807091713e-12,ok
C4651700.xlsx,0.0,ok
C4651831.xlsx,-3.637978807091713e-12,ok
C4651917.xlsx,0.0,ok
C4651914.xlsx,0.0,ok
C4652084.xlsx,0.0,ok
C4652137.xlsx,0.0,ok
C4651957.xlsx,0.0,ok
C4652220.xlsx,-7.275957614183426e-12,ok
C4652160.xlsx,0.0,ok
C4652100.xlsx,0.0,ok
C4652236.xlsx,-3.637978807091713e-12,ok
C4652222.xlsx,0.0,ok
C4652280.xlsx,0.0,ok
C4652390.xlsx,0.0,ok
C4652314.xlsx,0.0,ok
C4652372.xlsx,0.0,ok
C4652373.xlsx,0.0,ok
C4652431.xlsx,1.8189894035458565e-12,ok
C4652400.xlsx,-7.275957614183426e-12,ok
C4652465.xlsx,0.0,ok
C4652532.xlsx,7.275957614183426e-12,ok
C4652459.xlsx,0.0,ok
C4652612.xlsx,-3.637978807091713e-12,ok
C4652594.xlsx,-3.637978807091713e-12,ok
C4652763.xlsx,0.0,ok
C4652806.xlsx,0.0,ok
C4652800.xlsx,0.0,ok
C4652857.xlsx,-5.820766091346741e-11,ok
C4652848.xlsx,-3.637978807091713e-12,ok
C4652870.xlsx,3.637978807091713e-12,ok
C4652921.xlsx,-1.8189894035458565e-12,ok
C4652722.xlsx,-9.094947017729282e-13,ok
C4653087.xlsx,0.0,ok
C4652873.xlsx,0.0,ok
C4652945.xlsx,0.0,ok
C4653097.xlsx,-3.637978807091713e-12,ok
C4653165.xlsx,0.0,ok
C4653098.xlsx,0.0,ok
C4653104.xlsx,0.0,ok
C4653185.xlsx,-3.637978807091713e-12,ok
C4653181.xlsx,0.0,ok
C4653172.xlsx,0.0,ok
C4653220.xlsx,0.0,ok
C4653240.xlsx,0.0,ok
C4653406.xlsx,3.637978807091713e-12,ok
C4653294.xlsx,0.0,ok
C4653267.xlsx,3.637978807091713e-12,ok
C4653440.xlsx,0.0,ok
C4653430.xlsx,7.275957614183426e-12,ok
C4653434.xlsx,0.0,ok
C4653447.xlsx,0.0,ok
C4653514.xlsx,0.0,ok
C4653521.xlsx,0.0,ok
C4653485.xlsx,0.0,ok
C4653631.xlsx,-139597.46000000002,ok
C4653586.xlsx,0.0,ok
C4653633.xlsx,0.0,ok
C4653564.xlsx,0.0,ok
C4653680.xlsx,0.0,ok
C4653761.xlsx,-3.637978807091713e-12,ok
C4653741.xlsx,1.8189894035458565e-12,ok
C4653723.xlsx,0.0,ok
C4653896.xlsx,0.0,ok
C4653722.xlsx,-7.275957614183426e-12,ok
C4653839.xlsx,0.0,ok
C4653849.xlsx,3.637978807091713e-12,ok
C4654132.xlsx,0.0,ok
C4654068.xlsx,0.0,ok
C4653978.xlsx,0.0,ok
C4654051.xlsx,3.637978807091713e-12,ok
C4653943.xlsx,0.0,ok
C4654141.xlsx,0.0,ok
C4653959.xlsx,0.0,ok
C4654171.xlsx,-7.275957614183426e-12,ok
C4654211.xlsx,3.637978807091713e-12,ok
C4654213.xlsx,0.0,ok
C4654271.xlsx,0.0,ok
C4654258.xlsx,0.0,ok
C4654225.xlsx,0.0,ok
C4654349.xlsx,0.0,ok
C4654418.xlsx,3.637978807091713e-12,ok
C4654376.xlsx,-3.637978807091713e-12,ok
C4654493.xlsx,0.0,ok
C4654521.xlsx,7.275957614183426e-12,ok
C4654416.xlsx,2.1827872842550278e-11,ok
C4654464.xlsx,0.0,ok
C4654630.xlsx,0.0,ok
C4654547.xlsx,0.0,ok
C4654810.xlsx,-3.637978807091713e-12,ok
C4654608.xlsx,-3.637978807091713e-12,ok
C4654760.xlsx,7.275957614183426e-12,ok
C4654802.xlsx,-1.4551915228366852e-11,ok
C4654829.xlsx,0.0,ok
C4654867.xlsx,0.0,ok
C4654956.xlsx,3.637978807091713e-12,ok
C4654986.xlsx,0.0,ok
C4654839.xlsx,0.0,ok
C4654875.xlsx,0.0,ok
C4655003.xlsx,0.0,ok
C4655105.xlsx,0.0,ok
C4655112.xlsx,0.0,ok
C4655137.xlsx,0.0,ok
C4655024.xlsx,0.0,ok
C4655185.xlsx,-3.637978807091713e-12,ok
C4655207.xlsx,7.275957614183426e-12,ok
C4655110.xlsx,0.0,ok
C4655326.xlsx,0.0,ok
C4655387.xlsx,0.0,ok
C4655399.xlsx,0.0,ok
C4655230.xlsx,-7.275957614183426e-12,ok
C4655464.xlsx,0.0,ok
C4655484.xlsx,0.0,ok
C4655482.xlsx,0.0,ok
C4655507.xlsx,1.8189894035458565e-12,ok
C4655504.xlsx,0.0,ok
C4655561.xlsx,0.0,ok
C4655740.xlsx,0.0,ok
C4655743.xlsx,0.0,ok
C4655593.xlsx,0.0,ok
C4655664.xlsx,0.0,ok
C4655636.xlsx,-5.4569682106375694e-12,ok
C4655752.xlsx,7.275957614183426e-12,ok
C4655941.xlsx,0.0,ok
C4655774.xlsx,0.0,ok
C4655962.xlsx,0.0,ok
C4655979.xlsx,0.0,ok
C4655812.xlsx,-7.275957614183426e-12,ok
C4655907.xlsx,0.0,ok
C4655971.xlsx,0.0,ok
C4655990.xlsx,0.0,ok
C4656003.xlsx,-3.637978807091713e-12,ok
C4656057.xlsx,0.0,ok
C4656028.xlsx,0.0,ok
C4656155.xlsx,0.0,ok
C4656129.xlsx,0.0,ok
C4656120.xlsx,0.0,ok
C4656167.xlsx,0.0,ok
C4656202.xlsx,-2.9103830456733704e-11,ok
C4656324.xlsx,0.0,ok
C4656204.xlsx,0.0,ok
C4656183.xlsx,0.0,ok
C4656339.xlsx,0.0,ok
C4656342.xlsx,0.0,ok
C4656388.xlsx,7.275957614183426e-12,ok
C4656448.xlsx,3.637978807091713e-12,ok
C4656406.xlsx,1.4551915228366852e-11,ok
C4656449.xlsx,0.0,ok
C4656514.xlsx,0.0,ok
C4656529.xlsx,-3.637978807091713e-12,ok
C4656533.xlsx,0.0,ok
C4656556.xlsx,0.0,ok
C4656424.xlsx,0.0,ok
C4656566.xlsx,3.637978807091713e-12,ok
C4656536.xlsx,0.0,ok
C4656692.xlsx,0.0,ok
C4656594.xlsx,0.0,ok
C4656600.xlsx,0.0,ok
C4656811.xlsx,0.0,ok
C4656756.xlsx,3.637978807091713e-12,ok
C4656914.xlsx,-3.637978807091713e-12,ok
C4656948.xlsx,-1.8189894035458565e-12,ok
C4656868.xlsx,0.0,ok
C4656953.xlsx,0.0,ok
C4656867.xlsx,3.637978807091713e-12,ok
C4656895.xlsx,0.0,ok
C4657010.xlsx,0.0,ok
C4657059.xlsx,7.275957614183426e-12,ok
C4657111.xlsx,0.0,ok
C4656966.xlsx,0.0,ok
C4657026.xlsx,-3.637978807091713e-12,ok
C4657178.xlsx,0.0,ok
C4657179.xlsx,0.0,ok
C4657207.xlsx,0.0,ok
C4657257.xlsx,0.0,ok
C4657276.xlsx,2.9103830456733704e-11,ok
C4657298.xlsx,0.0,ok
C4657349.xlsx,0.0,ok
C4657404.xlsx,0.0,ok
C4657366.xlsx,0.0,ok
C4657466.xlsx,1.4551915228366852e-11,ok
C4657628.xlsx,34443.90000000002,ok
C4657557.xlsx,-2.9103830456733704e-11,ok
C4657460.xlsx,3.637978807091713e-12,ok
C4657673.xlsx,0.0,ok
C4657748.xlsx,0.0,ok
C4657698.xlsx,3.637978807091713e-12,ok
C4657665.xlsx,0.0,ok
C4657768.xlsx,-3.637978807091713e-12,ok
C4657631.xlsx,0.0,ok
C4657785.xlsx,0.0,ok
C4657767.xlsx,-64070.26,ok
C4657812.xlsx,0.0,ok
C4657789.xlsx,0.0,ok
C4657835.xlsx,3.637978807091713e-12,ok
C4657817.xlsx,0.0,ok
C4657815.xlsx,0.0,ok
C4657827.xlsx,0.0,ok
C4657919.xlsx,0.0,ok
C4657955.xlsx,0.0,ok
C4657863.xlsx,-3.637978807091713e-12,ok
C4657957.xlsx,0.0,ok
C4657914.xlsx,5.4569682106375694e-12,ok
C4657967.xlsx,0.0,ok
C4658076.xlsx,-3.637978807091713e-12,ok
C4658165.xlsx,0.0,ok
C4657852.xlsx,-7.275957614183426e-12,ok
C4658275.xlsx,0.0,ok
C4658191.xlsx,0.0,ok
C4658025.xlsx,-75783.42000000001,ok
C4658119.xlsx,2.9103830456733704e-11,ok
C4658395.xlsx,-3.637978807091713e-12,ok
C4658364.xlsx,0.0,ok
C4658306.xlsx,0.0,ok
C4658518.xlsx,0.0,ok
C4658528.xlsx,0.0,ok
C4658412.xlsx,-7.275957614183426e-12,ok
C4658569.xlsx,0.0,ok
C4658536.xlsx,7.275957614183426e-12,ok
C4658434.xlsx,0.0,ok
C4658621.xlsx,-7.275957614183426e-12,ok
C4658615.xlsx,1.8189894035458565e-12,ok
C4658687.xlsx,-3.637978807091713e-12,ok
C4658662.xlsx,0.0,ok
C4658701.xlsx,-7.275957614183426e-12,ok
C4658691.xlsx,0.0,ok
C4658764.xlsx,-3.637978807091713e-12,ok
C4658770.xlsx,0.0,ok
C4658793.xlsx,-1.4551915228366852e-11,ok
C4658776.xlsx,0.0,ok
C4658784.xlsx,0.0,ok
C4659037.xlsx,3.637978807091713e-12,ok
C4659076.xlsx,0.0,ok
C4658922.xlsx,0.0,ok
C4659070.xlsx,0.0,ok
C4659093.xlsx,0.0,ok
C4659131.xlsx,-7.275957614183426e-12,ok
C4659184.xlsx,0.0,ok
C4659280.xlsx,0.0,ok
C4659148.xlsx,0.0,ok
C4659257.xlsx,7.275957614183426e-12,ok
C4659140.xlsx,0.0,ok
C4659293.xlsx,3.637978807091713e-12,ok
C4659312.xlsx,-1.8189894035458565e-12,ok
C4659590.xlsx,0.0,ok
C4659650.xlsx,0.0,ok
C4659517.xlsx,0.0,ok
C4659498.xlsx,0.0,ok
C4659639.xlsx,0.0,ok
C4659743.xlsx,-3.637978807091713e-12,ok
C4659739.xlsx,0.0,ok
C4659795.xlsx,0.0,ok
C4659800.xlsx,0.0,ok
C4659774.xlsx,-31733.34,ok
C4659811.xlsx,0.0,ok
C4659819.xlsx,0.0,ok
C4659803.xlsx,-48016.6,ok
C4659833.xlsx,-3.637978807091713e-12,ok
C4659884.xlsx,-7.275957614183426e-12,ok
C4660043.xlsx,0.0,ok
C4659918.xlsx,0.0,ok
C4659820.xlsx,-3.637978807091713e-12,ok
C4660097.xlsx,0.0,ok
C4660112.xlsx,0.0,ok
C4659897.xlsx,0.0,ok
C4660048.xlsx,-7.275957614183426e-12,ok
C4660114.xlsx,0.0,ok
C4660117.xlsx,0.0,ok
C4660124.xlsx,7.275957614183426e-12,ok
C4660119.xlsx,-3.637978807091713e-12,ok
C4660212.xlsx,0.0,ok
C4660205.xlsx,0.0,ok
C4660129.xlsx,0.0,ok
C4660265.xlsx,0.0,ok
C4660341.xlsx,0.0,ok
C4660230.xlsx,-3.637978807091713e-12,ok
C4660312.xlsx,-3.637978807091713e-12,ok
C4660342.xlsx,0.0,ok
C4660318.xlsx,3.637978807091713e-12,ok
C4660295.xlsx,0.0,ok
C4660375.xlsx,0.0,ok
C4660470.xlsx,0.0,ok
C4660482.xlsx,0.0,ok
C4660373.xlsx,-769174.4999999999,ok
C4660492.xlsx,0.0,ok
C4660504.xlsx,-1.8189894035458565e-12,ok
C4660507.xlsx,1.8189894035458565e-12,ok
C4660508.xlsx,3.637978807091713e-12,ok
C4660415.xlsx,0.0,ok
C4660536.xlsx,0.0,ok
C4660512.xlsx,3.637978807091713e-12,ok
C4660570.xlsx,0.0,ok
C4660535.xlsx,-31094.74,ok
C4660628.xlsx,0.0,ok
C4660574.xlsx,0.0,ok
C4660662.xlsx,-110098.18,ok
C4660727.xlsx,-1.8189894035458565e-12,ok
C4660813.xlsx,3.637978807091713e-12,ok
C4660802.xlsx,0.0,ok
C4660923.xlsx,0.0,ok
C4660912.xlsx,0.0,ok
C4660877.xlsx,-7.275957614183426e-12,ok
C4660966.xlsx,0.0,ok
C4660925.xlsx,7.275957614183426e-12,ok
C4660994.xlsx,0.0,ok
C4661175.xlsx,3.637978807091713e-12,ok
C4661136.xlsx,0.0,ok
C4661133.xlsx,0.0,ok
C4660939.xlsx,0.0,ok
C4661181.xlsx,-7.275957614183426e-12,ok
C4661221.xlsx,3.637978807091713e-12,ok
C4661339.xlsx,0.0,ok
C4661186.xlsx,0.0,ok
C4661307.xlsx,-24045.04,ok
C4661369.xlsx,0.0,ok
C4661367.xlsx,-2.9103830456733704e-11,ok
C4661372.xlsx,3.637978807091713e-12,ok
C4661490.xlsx,0.0,ok
C4661488.xlsx,0.0,ok
C4661489.xlsx,-3.637978807091713e-12,ok
C4661468.xlsx,0.0,ok
C4661374.xlsx,0.0,ok
C4661493.xlsx,-151598.66000000003,ok
C4661625.xlsx,0.0,ok
C4661631.xlsx,0.0,ok
C4661620.xlsx,0.0,ok
C4661667.xlsx,0.0,ok
C4661660.xlsx,0.0,ok
C4661675.xlsx,-7.275957614183426e-12,ok
C4661793.xlsx,-1.4551915228366852e-11,ok
C4661717.xlsx,0.0,ok
C4661805.xlsx,0.0,ok
C4661809.xlsx,0.0,ok
C4661826.xlsx,0.0,ok
C4661782.xlsx,-424062.18000000005,ok
C4661747.xlsx,0.0,ok
C4661889.xlsx,0.0,ok
C4661887.xlsx,-7.275957614183426e-12,ok
C4661855.xlsx,-183795.58,ok
C4661956.xlsx,0.0,ok
C4661923.xlsx,0.0,ok
C4662016.xlsx,-173399.66,ok
C4662092.xlsx,1.8189894035458565e-12,ok
C4662105.xlsx,0.0,ok
C4662140.xlsx,-5.820766091346741e-11,ok
C4662080.xlsx,-410540.06,ok
C4662143.xlsx,0.0,ok
C4661945.xlsx,0.0,ok
C4662146.xlsx,-29482.660000000003,ok
C4662202.xlsx,-3.637978807091713e-12,ok
C4662166.xlsx,0.0,ok
C4662208.xlsx,0.0,ok
C4662265.xlsx,3.637978807091713e-12,ok
C4662218.xlsx,0.0,ok
C4662233.xlsx,-5.4569682106375694e-12,ok
C4662330.xlsx,-1.8189894035458565e-12,ok
C4662334.xlsx,1.8189894035458565e-12,ok
C4662520.xlsx,0.0,ok
C4662459.xlsx,0.0,ok
C4662476.xlsx,0.0,ok
C4662304.xlsx,0.0,ok
C4662479.xlsx,0.0,ok
C4662622.xlsx,-9.094947017729282e-13,ok
C4662661.xlsx,0.0,ok
C4662683.xlsx,-7.275957614183426e-12,ok
C4662656.xlsx,0.0,ok
C4662694.xlsx,0.0,ok
C4662697.xlsx,-39089.64,ok
C4662689.xlsx,0.0,ok
C4662855.xlsx,0.0,ok
C4662710.xlsx,0.0,ok
C4662711.xlsx,7.275957614183426e-12,ok
C4662743.xlsx,-7.275957614183426e-12,ok
C4662724.xlsx,-3.637978807091713e-12,ok
C4662925.xlsx,0.0,ok
C4663060.xlsx,0.0,ok
C4663135.xlsx,3.637978807091713e-12,ok
C4663079.xlsx,0.0,ok
C4663108.xlsx,0.0,ok
C4663045.xlsx,0.0,ok
C4663271.xlsx,7.275957614183426e-12,ok
C4663244.xlsx,36200.0,ok
C4663301.xlsx,-7.275957614183426e-12,ok
C4663226.xlsx,0.0,ok
C4663341.xlsx,-7.275957614183426e-12,ok
C4663285.xlsx,0.0,ok
C4663502.xlsx,7.275957614183426e-12,ok
C4663454.xlsx,0.0,ok
C4663345.xlsx,-1.4551915228366852e-11,ok
C4663519.xlsx,0.0,ok
C4663453.xlsx,7.275957614183426e-12,ok
C4663540.xlsx,0.0,ok
C4663523.xlsx,0.0,ok
C4663571.xlsx,0.0,ok
C4663678.xlsx,0.0,ok
C4663638.xlsx,7.275957614183426e-12,ok
C4663655.xlsx,-1.8189894035458565e-12,ok
C4663546.xlsx,-178742.24,ok
C4663761.xlsx,0.0,ok
C4663716.xlsx,0.0,ok
C4663975.xlsx,-3.637978807091713e-12,ok
C4663856.xlsx,0.0,ok
C4663978.xlsx,0.0,ok
C4663805.xlsx,-7.275957614183426e-12,ok
C4663985.xlsx,0.0,ok
C4663835.xlsx,-5.4569682106375694e-12,ok
C4663993.xlsx,-60889.5,ok
C4664110.xlsx,-1.4551915228366852e-11,ok
C4664098.xlsx,0.0,ok
C4664073.xlsx,-3.637978807091713e-12,ok
C4664114.xlsx,0.0,ok
