arquivo,arquivo_completo,aba,valor_ultimo_na_linha,status
C4535653.xlsx,data/output/C4535653.xlsx,IR_CS_ANUAL,-118871.48,ok
C4535910.xlsx,data/output/C4535910.xlsx,IR_CS_ANUAL,0,ok
C4535886.xlsx,data/output/C4535886.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4535866.xlsx,data/output/C4535866.xlsx,IR_CS_ANUAL,0,ok
C4536017.xlsx,data/output/C4536017.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4535965.xlsx,data/output/C4535965.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4536036.xlsx,data/output/C4536036.xlsx,IR_CS_ANUAL,0,ok
C4535936.xlsx,data/output/C4535936.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4536032.xlsx,data/output/C4536032.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4536066.xlsx,data/output/C4536066.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4536054.xlsx,data/output/C4536054.xlsx,IR_CS_ANUAL,0,ok
C4536170.xlsx,data/output/C4536170.xlsx,IR_CS_ANUAL,0,ok
C4536200.xlsx,data/output/C4536200.xlsx,IR_CS_ANUAL,0,ok
C4536239.xlsx,data/output/C4536239.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4536195.xlsx,data/output/C4536195.xlsx,IR_CS_ANUAL,0,ok
C4536159.xlsx,data/output/C4536159.xlsx,IR_CS_ANUAL,-7.275957614183426e-12,ok
C4536229.xlsx,data/output/C4536229.xlsx,IR_CS_ANUAL,0,ok
C4536245.xlsx,data/output/C4536245.xlsx,IR_CS_ANUAL,0,ok
C4536270.xlsx,data/output/C4536270.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4536387.xlsx,data/output/C4536387.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4536505.xlsx,data/output/C4536505.xlsx,IR_CS_ANUAL,0,ok
C4536425.xlsx,data/output/C4536425.xlsx,IR_CS_ANUAL,0,ok
C4536529.xlsx,data/output/C4536529.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4536587.xlsx,data/output/C4536587.xlsx,IR_CS_ANUAL,0,ok
C4536600.xlsx,data/output/C4536600.xlsx,IR_CS_ANUAL,-7.275957614183426e-12,ok
C4536614.xlsx,data/output/C4536614.xlsx,IR_CS_ANUAL,0,ok
C4536630.xlsx,data/output/C4536630.xlsx,IR_CS_ANUAL,0,ok
C4536644.xlsx,data/output/C4536644.xlsx,IR_CS_ANUAL,0,ok
C4536703.xlsx,data/output/C4536703.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4536693.xlsx,data/output/C4536693.xlsx,IR_CS_ANUAL,0,ok
C4536668.xlsx,data/output/C4536668.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4536731.xlsx,data/output/C4536731.xlsx,IR_CS_ANUAL,0,ok
C4536841.xlsx,data/output/C4536841.xlsx,IR_CS_ANUAL,0,ok
C4536845.xlsx,data/output/C4536845.xlsx,IR_CS_ANUAL,0,ok
C4536752.xlsx,data/output/C4536752.xlsx,IR_CS_ANUAL,0,ok
C4536905.xlsx,data/output/C4536905.xlsx,IR_CS_ANUAL,-7.275957614183426e-12,ok
C4536856.xlsx,data/output/C4536856.xlsx,IR_CS_ANUAL,0,ok
C4536795.xlsx,data/output/C4536795.xlsx,IR_CS_ANUAL,0,ok
C4536907.xlsx,data/output/C4536907.xlsx,IR_CS_ANUAL,0,ok
C4536977.xlsx,data/output/C4536977.xlsx,IR_CS_ANUAL,0,ok
C4536931.xlsx,data/output/C4536931.xlsx,IR_CS_ANUAL,-4.547473508864641e-12,ok
C4536952.xlsx,data/output/C4536952.xlsx,IR_CS_ANUAL,0,ok
C4536985.xlsx,data/output/C4536985.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4537027.xlsx,data/output/C4537027.xlsx,IR_CS_ANUAL,0,ok
C4536945.xlsx,data/output/C4536945.xlsx,IR_CS_ANUAL,0,ok
C4537005.xlsx,data/output/C4537005.xlsx,IR_CS_ANUAL,0,ok
C4537155.xlsx,data/output/C4537155.xlsx,IR_CS_ANUAL,0,ok
C4537176.xlsx,data/output/C4537176.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4537203.xlsx,data/output/C4537203.xlsx,IR_CS_ANUAL,-1.8189894035458565e-12,ok
C4537248.xlsx,data/output/C4537248.xlsx,IR_CS_ANUAL,0,ok
C4537334.xlsx,data/output/C4537334.xlsx,IR_CS_ANUAL,0,ok
C4537322.xlsx,data/output/C4537322.xlsx,IR_CS_ANUAL,0,ok
C4537372.xlsx,data/output/C4537372.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4537395.xlsx,data/output/C4537395.xlsx,IR_CS_ANUAL,0,ok
C4537423.xlsx,data/output/C4537423.xlsx,IR_CS_ANUAL,-62688.62,ok
C4537461.xlsx,data/output/C4537461.xlsx,IR_CS_ANUAL,-1.8189894035458565e-12,ok
C4537494.xlsx,data/output/C4537494.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4537557.xlsx,data/output/C4537557.xlsx,IR_CS_ANUAL,0,ok
C4537564.xlsx,data/output/C4537564.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4537611.xlsx,data/output/C4537611.xlsx,IR_CS_ANUAL,0,ok
C4537660.xlsx,data/output/C4537660.xlsx,IR_CS_ANUAL,0,ok
C4537434.xlsx,data/output/C4537434.xlsx,IR_CS_ANUAL,-782292.1399999999,ok
C4537672.xlsx,data/output/C4537672.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4537755.xlsx,data/output/C4537755.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4537614.xlsx,data/output/C4537614.xlsx,IR_CS_ANUAL,0,ok
C4537761.xlsx,data/output/C4537761.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4537788.xlsx,data/output/C4537788.xlsx,IR_CS_ANUAL,0,ok
C4537873.xlsx,data/output/C4537873.xlsx,IR_CS_ANUAL,0,ok
C4537880.xlsx,data/output/C4537880.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4538014.xlsx,data/output/C4538014.xlsx,IR_CS_ANUAL,0,ok
C4537941.xlsx,data/output/C4537941.xlsx,IR_CS_ANUAL,0,ok
C4538006.xlsx,data/output/C4538006.xlsx,IR_CS_ANUAL,0,ok
C4538040.xlsx,data/output/C4538040.xlsx,IR_CS_ANUAL,0,ok
C4538049.xlsx,data/output/C4538049.xlsx,IR_CS_ANUAL,0,ok
C4538109.xlsx,data/output/C4538109.xlsx,IR_CS_ANUAL,0,ok
C4538153.xlsx,data/output/C4538153.xlsx,IR_CS_ANUAL,0,ok
C4538154.xlsx,data/output/C4538154.xlsx,IR_CS_ANUAL,0,ok
C4538178.xlsx,data/output/C4538178.xlsx,IR_CS_ANUAL,0,ok
C4538156.xlsx,data/output/C4538156.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4538182.xlsx,data/output/C4538182.xlsx,IR_CS_ANUAL,0,ok
C4538426.xlsx,data/output/C4538426.xlsx,IR_CS_ANUAL,0,ok
C4538350.xlsx,data/output/C4538350.xlsx,IR_CS_ANUAL,0,ok
C4538321.xlsx,data/output/C4538321.xlsx,IR_CS_ANUAL,0,ok
C4538252.xlsx,data/output/C4538252.xlsx,IR_CS_ANUAL,0,ok
C4538196.xlsx,data/output/C4538196.xlsx,IR_CS_ANUAL,-1.8189894035458565e-12,ok
C4538308.xlsx,data/output/C4538308.xlsx,IR_CS_ANUAL,0,ok
C4538458.xlsx,data/output/C4538458.xlsx,IR_CS_ANUAL,0,ok
C4538502.xlsx,data/output/C4538502.xlsx,IR_CS_ANUAL,-355533.86000000004,ok
C4538523.xlsx,data/output/C4538523.xlsx,IR_CS_ANUAL,0,ok
C4538578.xlsx,data/output/C4538578.xlsx,IR_CS_ANUAL,0,ok
C4538468.xlsx,data/output/C4538468.xlsx,IR_CS_ANUAL,0,ok
C4538633.xlsx,data/output/C4538633.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4538743.xlsx,data/output/C4538743.xlsx,IR_CS_ANUAL,-1.4551915228366852e-11,ok
C4538681.xlsx,data/output/C4538681.xlsx,IR_CS_ANUAL,9.094947017729282e-12,ok
C4538863.xlsx,data/output/C4538863.xlsx,IR_CS_ANUAL,0,ok
C4538780.xlsx,data/output/C4538780.xlsx,IR_CS_ANUAL,0,ok
C4538744.xlsx,data/output/C4538744.xlsx,IR_CS_ANUAL,0,ok
C4538952.xlsx,data/output/C4538952.xlsx,IR_CS_ANUAL,0,ok
C4538897.xlsx,data/output/C4538897.xlsx,IR_CS_ANUAL,1.8189894035458565e-12,ok
C4538900.xlsx,data/output/C4538900.xlsx,IR_CS_ANUAL,0,ok
C4538960.xlsx,data/output/C4538960.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4538980.xlsx,data/output/C4538980.xlsx,IR_CS_ANUAL,0,ok
C4539017.xlsx,data/output/C4539017.xlsx,IR_CS_ANUAL,0,ok
C4538987.xlsx,data/output/C4538987.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4539093.xlsx,data/output/C4539093.xlsx,IR_CS_ANUAL,0,ok
C4539012.xlsx,data/output/C4539012.xlsx,IR_CS_ANUAL,0,ok
C4538986.xlsx,data/output/C4538986.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4539085.xlsx,data/output/C4539085.xlsx,IR_CS_ANUAL,-81596.42,ok
C4539094.xlsx,data/output/C4539094.xlsx,IR_CS_ANUAL,0,ok
C4539120.xlsx,data/output/C4539120.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4539170.xlsx,data/output/C4539170.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4539251.xlsx,data/output/C4539251.xlsx,IR_CS_ANUAL,-32981.06,ok
C4539225.xlsx,data/output/C4539225.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4539125.xlsx,data/output/C4539125.xlsx,IR_CS_ANUAL,-44669.36,ok
C4539268.xlsx,data/output/C4539268.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4539269.xlsx,data/output/C4539269.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4539283.xlsx,data/output/C4539283.xlsx,IR_CS_ANUAL,0,ok
C4539293.xlsx,data/output/C4539293.xlsx,IR_CS_ANUAL,0,ok
C4539423.xlsx,data/output/C4539423.xlsx,IR_CS_ANUAL,-9.094947017729282e-13,ok
C4539415.xlsx,data/output/C4539415.xlsx,IR_CS_ANUAL,0,ok
C4539523.xlsx,data/output/C4539523.xlsx,IR_CS_ANUAL,0,ok
C4539472.xlsx,data/output/C4539472.xlsx,IR_CS_ANUAL,0,ok
C4539647.xlsx,data/output/C4539647.xlsx,IR_CS_ANUAL,0,ok
C4539536.xlsx,data/output/C4539536.xlsx,IR_CS_ANUAL,-7.275957614183426e-12,ok
C4539586.xlsx,data/output/C4539586.xlsx,IR_CS_ANUAL,0,ok
C4539703.xlsx,data/output/C4539703.xlsx,IR_CS_ANUAL,0,ok
C4539731.xlsx,data/output/C4539731.xlsx,IR_CS_ANUAL,0,ok
C4539862.xlsx,data/output/C4539862.xlsx,IR_CS_ANUAL,0,ok
C4539887.xlsx,data/output/C4539887.xlsx,IR_CS_ANUAL,0,ok
C4539650.xlsx,data/output/C4539650.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4540091.xlsx,data/output/C4540091.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4539939.xlsx,data/output/C4539939.xlsx,IR_CS_ANUAL,0,ok
C4540100.xlsx,data/output/C4540100.xlsx,IR_CS_ANUAL,0,ok
C4539865.xlsx,data/output/C4539865.xlsx,IR_CS_ANUAL,0,ok
C4540104.xlsx,data/output/C4540104.xlsx,IR_CS_ANUAL,0,ok
C4540156.xlsx,data/output/C4540156.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4540244.xlsx,data/output/C4540244.xlsx,IR_CS_ANUAL,-7.275957614183426e-12,ok
C4540171.xlsx,data/output/C4540171.xlsx,IR_CS_ANUAL,0,ok
C4540126.xlsx,data/output/C4540126.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4540245.xlsx,data/output/C4540245.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4540292.xlsx,data/output/C4540292.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4540344.xlsx,data/output/C4540344.xlsx,IR_CS_ANUAL,0,ok
C4540370.xlsx,data/output/C4540370.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4540372.xlsx,data/output/C4540372.xlsx,IR_CS_ANUAL,0,ok
C4540406.xlsx,data/output/C4540406.xlsx,IR_CS_ANUAL,0,ok
C4540425.xlsx,data/output/C4540425.xlsx,IR_CS_ANUAL,-7.275957614183426e-12,ok
C4540484.xlsx,data/output/C4540484.xlsx,IR_CS_ANUAL,0,ok
C4540496.xlsx,data/output/C4540496.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4540515.xlsx,data/output/C4540515.xlsx,IR_CS_ANUAL,0,ok
C4540506.xlsx,data/output/C4540506.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4540590.xlsx,data/output/C4540590.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4540639.xlsx,data/output/C4540639.xlsx,IR_CS_ANUAL,-1.4551915228366852e-11,ok
C4540644.xlsx,data/output/C4540644.xlsx,IR_CS_ANUAL,0,ok
C4540646.xlsx,data/output/C4540646.xlsx,IR_CS_ANUAL,0,ok
C4540672.xlsx,data/output/C4540672.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4540650.xlsx,data/output/C4540650.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4540726.xlsx,data/output/C4540726.xlsx,IR_CS_ANUAL,0,ok
C4540807.xlsx,data/output/C4540807.xlsx,IR_CS_ANUAL,0,ok
C4540774.xlsx,data/output/C4540774.xlsx,IR_CS_ANUAL,0,ok
C4540829.xlsx,data/output/C4540829.xlsx,IR_CS_ANUAL,0,ok
C4540842.xlsx,data/output/C4540842.xlsx,IR_CS_ANUAL,0,ok
C4540831.xlsx,data/output/C4540831.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4540896.xlsx,data/output/C4540896.xlsx,IR_CS_ANUAL,0,ok
C4540853.xlsx,data/output/C4540853.xlsx,IR_CS_ANUAL,0,ok
C4540916.xlsx,data/output/C4540916.xlsx,IR_CS_ANUAL,0,ok
C4540975.xlsx,data/output/C4540975.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4540966.xlsx,data/output/C4540966.xlsx,IR_CS_ANUAL,-109346.4,ok
C4541142.xlsx,data/output/C4541142.xlsx,IR_CS_ANUAL,0,ok
C4541044.xlsx,data/output/C4541044.xlsx,IR_CS_ANUAL,0,ok
C4540968.xlsx,data/output/C4540968.xlsx,IR_CS_ANUAL,-7.275957614183426e-12,ok
C4541213.xlsx,data/output/C4541213.xlsx,IR_CS_ANUAL,-51109.18,ok
C4541193.xlsx,data/output/C4541193.xlsx,IR_CS_ANUAL,-7.275957614183426e-12,ok
C4541062.xlsx,data/output/C4541062.xlsx,IR_CS_ANUAL,0,ok
C4541218.xlsx,data/output/C4541218.xlsx,IR_CS_ANUAL,0,ok
C4541313.xlsx,data/output/C4541313.xlsx,IR_CS_ANUAL,0,ok
C4541366.xlsx,data/output/C4541366.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4541437.xlsx,data/output/C4541437.xlsx,IR_CS_ANUAL,0,ok
C4541228.xlsx,data/output/C4541228.xlsx,IR_CS_ANUAL,0,ok
C4541443.xlsx,data/output/C4541443.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4541406.xlsx,data/output/C4541406.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4541463.xlsx,data/output/C4541463.xlsx,IR_CS_ANUAL,0,ok
C4541553.xlsx,data/output/C4541553.xlsx,IR_CS_ANUAL,0,ok
C4541450.xlsx,data/output/C4541450.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4541651.xlsx,data/output/C4541651.xlsx,IR_CS_ANUAL,0,ok
C4541578.xlsx,data/output/C4541578.xlsx,IR_CS_ANUAL,0,ok
C4541673.xlsx,data/output/C4541673.xlsx,IR_CS_ANUAL,0,ok
C4541592.xlsx,data/output/C4541592.xlsx,IR_CS_ANUAL,0,ok
C4541691.xlsx,data/output/C4541691.xlsx,IR_CS_ANUAL,0,ok
C4541685.xlsx,data/output/C4541685.xlsx,IR_CS_ANUAL,0,ok
C4541713.xlsx,data/output/C4541713.xlsx,IR_CS_ANUAL,0,ok
C4541741.xlsx,data/output/C4541741.xlsx,IR_CS_ANUAL,4671.369999999995,ok
C4541862.xlsx,data/output/C4541862.xlsx,IR_CS_ANUAL,0,ok
C4541882.xlsx,data/output/C4541882.xlsx,IR_CS_ANUAL,0,ok
C4541929.xlsx,data/output/C4541929.xlsx,IR_CS_ANUAL,0,ok
C4541969.xlsx,data/output/C4541969.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4541962.xlsx,data/output/C4541962.xlsx,IR_CS_ANUAL,0,ok
C4541754.xlsx,data/output/C4541754.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4541978.xlsx,data/output/C4541978.xlsx,IR_CS_ANUAL,0,ok
C4542006.xlsx,data/output/C4542006.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4542059.xlsx,data/output/C4542059.xlsx,IR_CS_ANUAL,0,ok
C4542015.xlsx,data/output/C4542015.xlsx,IR_CS_ANUAL,1.4551915228366852e-11,ok
C4542068.xlsx,data/output/C4542068.xlsx,IR_CS_ANUAL,0,ok
C4542102.xlsx,data/output/C4542102.xlsx,IR_CS_ANUAL,0,ok
C4542170.xlsx,data/output/C4542170.xlsx,IR_CS_ANUAL,-7.275957614183426e-12,ok
C4542239.xlsx,data/output/C4542239.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4542187.xlsx,data/output/C4542187.xlsx,IR_CS_ANUAL,0,ok
C4542181.xlsx,data/output/C4542181.xlsx,IR_CS_ANUAL,0,ok
C4542243.xlsx,data/output/C4542243.xlsx,IR_CS_ANUAL,0,ok
C4542241.xlsx,data/output/C4542241.xlsx,IR_CS_ANUAL,0,ok
C4542297.xlsx,data/output/C4542297.xlsx,IR_CS_ANUAL,0,ok
C4542270.xlsx,data/output/C4542270.xlsx,IR_CS_ANUAL,0,ok
C4542387.xlsx,data/output/C4542387.xlsx,IR_CS_ANUAL,0,ok
C4542430.xlsx,data/output/C4542430.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4542444.xlsx,data/output/C4542444.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4542436.xlsx,data/output/C4542436.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4542457.xlsx,data/output/C4542457.xlsx,IR_CS_ANUAL,-7.275957614183426e-12,ok
C4542306.xlsx,data/output/C4542306.xlsx,IR_CS_ANUAL,0,ok
C4542558.xlsx,data/output/C4542558.xlsx,IR_CS_ANUAL,0,ok
C4542504.xlsx,data/output/C4542504.xlsx,IR_CS_ANUAL,29.960000000002765,ok
C4542631.xlsx,data/output/C4542631.xlsx,IR_CS_ANUAL,0,ok
C4542641.xlsx,data/output/C4542641.xlsx,IR_CS_ANUAL,0,ok
C4542583.xlsx,data/output/C4542583.xlsx,IR_CS_ANUAL,0,ok
C4542515.xlsx,data/output/C4542515.xlsx,IR_CS_ANUAL,0,ok
C4542647.xlsx,data/output/C4542647.xlsx,IR_CS_ANUAL,0,ok
C4542582.xlsx,data/output/C4542582.xlsx,IR_CS_ANUAL,0,ok
C4542688.xlsx,data/output/C4542688.xlsx,IR_CS_ANUAL,0,ok
C4542724.xlsx,data/output/C4542724.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4542771.xlsx,data/output/C4542771.xlsx,IR_CS_ANUAL,-7.275957614183426e-12,ok
C4542785.xlsx,data/output/C4542785.xlsx,IR_CS_ANUAL,1.4551915228366852e-11,ok
C4542788.xlsx,data/output/C4542788.xlsx,IR_CS_ANUAL,1.8189894035458565e-12,ok
C4542780.xlsx,data/output/C4542780.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4542777.xlsx,data/output/C4542777.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4542864.xlsx,data/output/C4542864.xlsx,IR_CS_ANUAL,0,ok
C4542803.xlsx,data/output/C4542803.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4542883.xlsx,data/output/C4542883.xlsx,IR_CS_ANUAL,0,ok
C4542842.xlsx,data/output/C4542842.xlsx,IR_CS_ANUAL,0,ok
C4542924.xlsx,data/output/C4542924.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4542887.xlsx,data/output/C4542887.xlsx,IR_CS_ANUAL,4.547473508864641e-12,ok
C4542926.xlsx,data/output/C4542926.xlsx,IR_CS_ANUAL,0,ok
C4542948.xlsx,data/output/C4542948.xlsx,IR_CS_ANUAL,0,ok
C4543040.xlsx,data/output/C4543040.xlsx,IR_CS_ANUAL,0,ok
C4543015.xlsx,data/output/C4543015.xlsx,IR_CS_ANUAL,1.8189894035458565e-12,ok
C4543144.xlsx,data/output/C4543144.xlsx,IR_CS_ANUAL,0,ok
C4543156.xlsx,data/output/C4543156.xlsx,IR_CS_ANUAL,0,ok
C4543058.xlsx,data/output/C4543058.xlsx,IR_CS_ANUAL,0,ok
C4543226.xlsx,data/output/C4543226.xlsx,IR_CS_ANUAL,0,ok
C4543279.xlsx,data/output/C4543279.xlsx,IR_CS_ANUAL,0,ok
C4543244.xlsx,data/output/C4543244.xlsx,IR_CS_ANUAL,0,ok
C4543262.xlsx,data/output/C4543262.xlsx,IR_CS_ANUAL,0,ok
C4543288.xlsx,data/output/C4543288.xlsx,IR_CS_ANUAL,-1.8189894035458565e-12,ok
C4543302.xlsx,data/output/C4543302.xlsx,IR_CS_ANUAL,0,ok
C4543294.xlsx,data/output/C4543294.xlsx,IR_CS_ANUAL,0,ok
C4543537.xlsx,data/output/C4543537.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4543652.xlsx,data/output/C4543652.xlsx,IR_CS_ANUAL,0,ok
C4543691.xlsx,data/output/C4543691.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4543678.xlsx,data/output/C4543678.xlsx,IR_CS_ANUAL,0,ok
C4543664.xlsx,data/output/C4543664.xlsx,IR_CS_ANUAL,0,ok
C4543707.xlsx,data/output/C4543707.xlsx,IR_CS_ANUAL,0,ok
C4543731.xlsx,data/output/C4543731.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4543760.xlsx,data/output/C4543760.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4543801.xlsx,data/output/C4543801.xlsx,IR_CS_ANUAL,0,ok
C4543896.xlsx,data/output/C4543896.xlsx,IR_CS_ANUAL,0,ok
C4543953.xlsx,data/output/C4543953.xlsx,IR_CS_ANUAL,0,ok
C4543825.xlsx,data/output/C4543825.xlsx,IR_CS_ANUAL,0,ok
C4543962.xlsx,data/output/C4543962.xlsx,IR_CS_ANUAL,0,ok
C4543998.xlsx,data/output/C4543998.xlsx,IR_CS_ANUAL,-7.275957614183426e-12,ok
C4543789.xlsx,data/output/C4543789.xlsx,IR_CS_ANUAL,-34875.7,ok
C4544063.xlsx,data/output/C4544063.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4544077.xlsx,data/output/C4544077.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4544026.xlsx,data/output/C4544026.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4544078.xlsx,data/output/C4544078.xlsx,IR_CS_ANUAL,0,ok
C4544166.xlsx,data/output/C4544166.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4544010.xlsx,data/output/C4544010.xlsx,IR_CS_ANUAL,-30031.6,ok
C4544188.xlsx,data/output/C4544188.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4544143.xlsx,data/output/C4544143.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4544203.xlsx,data/output/C4544203.xlsx,IR_CS_ANUAL,-1.8189894035458565e-12,ok
C4544225.xlsx,data/output/C4544225.xlsx,IR_CS_ANUAL,0,ok
C4544266.xlsx,data/output/C4544266.xlsx,IR_CS_ANUAL,0,ok
C4544472.xlsx,data/output/C4544472.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4544326.xlsx,data/output/C4544326.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4544483.xlsx,data/output/C4544483.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4544510.xlsx,data/output/C4544510.xlsx,IR_CS_ANUAL,0,ok
C4544503.xlsx,data/output/C4544503.xlsx,IR_CS_ANUAL,0,ok
C4544511.xlsx,data/output/C4544511.xlsx,IR_CS_ANUAL,-7.275957614183426e-12,ok
C4544605.xlsx,data/output/C4544605.xlsx,IR_CS_ANUAL,0,ok
C4544573.xlsx,data/output/C4544573.xlsx,IR_CS_ANUAL,-7.275957614183426e-12,ok
C4544513.xlsx,data/output/C4544513.xlsx,IR_CS_ANUAL,0,ok
C4544765.xlsx,data/output/C4544765.xlsx,IR_CS_ANUAL,0,ok
C4544802.xlsx,data/output/C4544802.xlsx,IR_CS_ANUAL,-1.8189894035458565e-12,ok
C4544635.xlsx,data/output/C4544635.xlsx,IR_CS_ANUAL,0,ok
C4544783.xlsx,data/output/C4544783.xlsx,IR_CS_ANUAL,7.275957614183426e-12,ok
C4544644.xlsx,data/output/C4544644.xlsx,IR_CS_ANUAL,0,ok
C4544816.xlsx,data/output/C4544816.xlsx,IR_CS_ANUAL,0,ok
C4544839.xlsx,data/output/C4544839.xlsx,IR_CS_ANUAL,0,ok
C4544836.xlsx,data/output/C4544836.xlsx,IR_CS_ANUAL,-3.637978807091713e-12,ok
C4544846.xlsx,data/output/C4544846.xlsx,IR_CS_ANUAL,0,ok
C4544908.xlsx,data/output/C4544908.xlsx,IR_CS_ANUAL,-7.275957614183426e-12,ok
C4545081.xlsx,data/output/C4545081.xlsx,IR_CS_ANUAL,0,ok
C4544961.xlsx,data/output/C4544961.xlsx,IR_CS_ANUAL,0,ok
C4545171.xlsx,data/output/C4545171.xlsx,IR_CS_ANUAL,-7.275957614183426e-12,ok
C4545007.xlsx,data/output/C4545007.xlsx,IR_CS_ANUAL,0,ok
C4545202.xlsx,data/output/C4545202.xlsx,IR_CS_ANUAL,3.637978807091713e-12,ok
C4545102.xlsx,data/output/C4545102.xlsx,IR_CS_ANUAL,-30055.94,ok
C4545147.xlsx,data/output/C4545147.xlsx,IR_CS_ANUAL,0,ok
C4545300.xlsx,data/output/C4545300.xlsx,IR_CS_ANUAL,-7.275957614183426e-12,ok
C4545272.xlsx,data/output/C4545272.xlsx,IR_CS_ANUAL,0,ok
C4545228.xlsx,data/output/C4545228.xlsx,IR_CS_ANUAL,-1.8189894035458565e-12,ok
C4545291.xlsx,data/output/C4545291.xlsx,IR_CS_ANUAL,0,ok
C4545304.xlsx,data/output/C4545304.xlsx,IR_CS_ANUAL,0,ok
C4545275.xlsx,data/output/C4545275.xlsx,IR_CS_ANUAL,-7.275957614183426e-12,ok
C4545367.xlsx,data/output/C4545367.xlsx,IR_CS_ANUAL,0,ok
C4545408.xlsx,data/output/C4545408.xlsx,IR_CS_ANUAL,0,ok
